cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,0.1,0.4,0.4,0.1,0.7,0.30512237548828125,2.0503997802734375e-05,0.3055613040924072,2.86102294921875e-06,0.6853194236755371,latency_loss,0.714,0.714,0.6324688434600829,0
1,1,1Gi,0.1,0.4,0.4,0.1,0.7,0.35982561111450195,1.7881393432617188e-05,0.31416893005371094,3.337860107421875e-06,0.7515175342559814,latency_loss,0.781,0.781,0.6877198934555053,1
1,1,1Gi,0.1,0.4,0.4,0.1,0.7,0.2865750789642334,1.1205673217773438e-05,0.39806675910949707,5.7220458984375e-06,0.7598187923431396,latency_loss,0.819,0.819,0.7197624206542969,2
1,1,1Gi,0.1,0.4,0.4,0.1,0.7,0.3070070743560791,1.5020370483398438e-05,0.3251039981842041,2.86102294921875e-06,0.7416329383850098,latency_loss,0.769,0.769,0.6798916578292846,3
1,1,1Gi,0.1,0.4,0.4,0.1,0.7,0.4556241035461426,3.3855438232421875e-05,0.4670984745025635,3.0994415283203125e-06,0.9838230609893799,latency_loss,1.01,1.01,0.9210917949676514,4
1,1,1Gi,0.1,0.1,1.0,0.1,0.7,0.40154194831848145,1.621246337890625e-05,0.2729942798614502,2.384185791015625e-06,0.7253139019012451,latency_loss,0.758,0.758,0.8208700656890868,0
1,1,1Gi,0.1,0.1,1.0,0.1,0.7,0.3289146423339844,1.8835067749023438e-05,0.25372886657714844,2.6226043701171875e-06,0.6294052600860596,latency_loss,0.657,0.657,0.7272061586380005,1
1,1,1Gi,0.1,0.1,1.0,0.1,0.7,0.32909202575683594,1.5974044799804688e-05,0.2797975540161133,2.384185791015625e-06,0.6826705932617188,latency_loss,0.705,0.705,0.7905780076980591,2
1,1,1Gi,0.1,0.1,1.0,0.1,0.7,0.33072423934936523,1.7881393432617188e-05,0.2418992519378662,3.337860107421875e-06,0.6248328685760498,latency_loss,0.647,0.647,0.7123568058013916,3
1,1,1Gi,0.1,0.1,1.0,0.1,0.7,0.33995604515075684,1.430511474609375e-05,0.26157665252685547,2.6226043701171875e-06,0.6445116996765137,latency_loss,0.667,0.667,0.7467321395874023,4
